	mass A		
t	x	y	
27.624	1.300E-3	-0.119
27.673	8.412E-4	-0.119
27.723	2.524E-4	-0.116
27.772	1.396E-4	-0.111
27.821	2.050E-3	-0.104
27.871	1.517E-3	-9.393E-2
27.920	6.800E-4	-8.967E-2
27.969		
28.019		
28.068		
28.117		
28.167	1.708E-3	-0.126
28.216		
28.265		
28.315		
28.364		
28.413		
28.463		
28.512		
28.561		
28.611	1.119E-2	-9.962E-2
28.660	1.090E-2	-0.103
28.709	1.094E-2	-0.105
28.759	1.051E-2	-0.106
28.808	1.002E-2	-0.107
28.857	9.969E-3	-0.107
28.907	9.778E-3	-0.107
28.956	9.232E-3	-0.109
29.005	7.994E-3	-0.111
29.055	6.186E-3	-0.114
29.104	4.232E-3	-0.114
29.153	2.822E-3	-0.115
29.203	1.703E-3	-0.116
29.252	2.576E-4	-0.118
29.301	-9.435E-4	-0.118
29.351	-2.595E-3	-0.118
29.400	-5.295E-3	-0.118
29.449	-7.943E-3	-0.117
29.499	-1.037E-2	-0.114
29.548	-1.290E-2	-0.110
29.597	-1.524E-2	-0.105
29.646	-1.729E-2	-9.798E-2
29.696		
29.745		
29.794		
29.844		
29.893	-2.905E-2	-0.135
29.942	-3.081E-2	-0.127
29.992		
30.041	-2.607E-2	-9.456E-2
30.090	-1.650E-2	-7.983E-2
30.140		
30.189		
30.238		
30.288		
30.337	-8.227E-3	-0.140
30.386	-9.923E-3	-0.135
30.436		
30.485		
30.534	-3.890E-2	-0.103
30.584	-4.659E-4	-8.909E-2
30.633		
30.682		
30.732	2.708E-3	-0.113
30.781	-6.873E-4	-0.117
30.830	-1.698E-3	-0.117
30.880	1.964E-3	-0.115
30.929		
30.978		
31.028		
31.077	3.167E-3	-8.082E-2
31.126	2.646E-3	-8.942E-2
31.176	3.962E-3	-9.925E-2
31.225	5.737E-3	-0.110
31.274	5.707E-3	-0.114
31.324	4.763E-3	-0.117
31.373	4.119E-3	-0.116
31.422	3.469E-3	-0.114
31.472	2.953E-3	-0.112
31.521	3.371E-3	-0.108
31.570	4.952E-3	-0.102
31.620	6.999E-3	-9.709E-2
31.669	8.577E-3	-9.370E-2
31.718	9.339E-3	-9.205E-2
31.768	1.010E-2	-9.348E-2
31.817	1.036E-2	-9.727E-2
31.866	9.740E-3	-0.100
31.916	8.515E-3	-0.104
31.965	7.001E-3	-0.106
32.014	5.357E-3	-0.107
32.064	4.159E-3	-0.107
32.113	4.237E-3	-0.103
32.162		
32.212		
32.261		
32.310		
32.360		
